,time,force_mV,displacement_mV,mV
556,8.7365202,,,b'16.67\t403\r\n'
557,8.7525443,,,b'17.33\t404\r\n'
558,8.7685297,,,b'16.67\t404\r\n'
559,8.7844072,,,b'17.33\t404\r\n'
560,8.799961099999999,,,b'17.33\t404\r\n'
561,8.815425,,,b'18.00\t403\r\n'
562,8.8307718,,,b'18.00\t404\r\n'
563,8.8468274,,,b'18.00\t403\r\n'
564,8.8622516,,,b'18.00\t403\r\n'
565,8.8774179,,,b'19.00\t402\r\n'
566,8.8934017,,,b'19.00\t402\r\n'
567,8.9086888,,,b'19.00\t400\r\n'
568,8.923394,,,b'18.00\t400\r\n'
569,8.9384034,,,b'18.00\t400\r\n'
570,8.9536606,,,b'18.00\t399\r\n'
571,8.969627,,,b'19.00\t398\r\n'
572,8.9852159,,,b'20.00\t398\r\n'
573,9.0009058,,,b'20.00\t397\r\n'
574,9.0164586,,,b'20.00\t396\r\n'
575,9.032898,,,b'20.00\t396\r\n'
576,9.049415,,,b'21.00\t395\r\n'
577,9.0656959,,,b'20.00\t394\r\n'
578,9.0818831,,,b'20.00\t394\r\n'
579,9.0969882,,,b'19.00\t393\r\n'
580,9.1125849,,,b'19.00\t393\r\n'
581,9.1284362,,,b'18.00\t392\r\n'
582,9.1439977,,,b'18.00\t392\r\n'
583,9.1594466,,,b'19.00\t391\r\n'
584,9.1749374,,,b'20.00\t391\r\n'
585,9.1903466,,,b'21.00\t390\r\n'
586,9.2059543,,,b'20.00\t390\r\n'
587,9.2210938,,,b'19.00\t390\r\n'
588,9.2363279,,,b'18.00\t389\r\n'
589,9.2514704,,,b'18.00\t389\r\n'
590,9.2672235,,,b'18.00\t388\r\n'
591,9.2831942,,,b'19.00\t388\r\n'
592,9.2986803,,,b'20.00\t387\r\n'
593,9.3141827,,,b'20.00\t387\r\n'
594,9.3297303,,,b'20.00\t386\r\n'
595,9.3452278,,,b'20.00\t385\r\n'
596,9.3613113,,,b'21.00\t385\r\n'
597,9.3772887,,,b'20.00\t384\r\n'
598,9.3919368,,,b'20.00\t384\r\n'
599,9.4082421,,,b'20.00\t384\r\n'
600,9.4230739,,,b'21.00\t383\r\n'
601,9.4394443,,,b'21.00\t383\r\n'
602,9.4547301,,,b'21.00\t383\r\n'
603,9.4710734,,,b'21.00\t383\r\n'
604,9.4861864,,,b'21.00\t381\r\n'
605,9.5019267,,,b'21.00\t381\r\n'
606,9.518260399999999,,,b'21.00\t380\r\n'
607,9.5342058,,,b'21.00\t380\r\n'
608,9.550057,,,b'21.00\t380\r\n'
609,9.5650615,,,b'21.00\t380\r\n'
610,9.5804332,,,b'20.00\t379\r\n'
611,9.595833,,,b'20.00\t379\r\n'
612,9.6122118,,,b'20.00\t378\r\n'
613,9.6273166,,,b'21.00\t378\r\n'
614,9.6433442,,,b'21.00\t377\r\n'
615,9.6585336,,,b'21.00\t377\r\n'
616,9.673989,,,b'21.00\t377\r\n'
617,9.6903062,,,b'21.00\t376\r\n'
618,9.7056528,,,b'21.00\t376\r\n'
619,9.7217435,,,b'21.00\t375\r\n'
620,9.7375316,,,b'21.00\t375\r\n'
621,9.7532223,,,b'21.00\t375\r\n'
622,9.7687146,,,b'21.00\t374\r\n'
623,9.7847371,,,b'21.00\t374\r\n'
624,9.8006631,,,b'21.00\t373\r\n'
625,9.8156295,,,b'21.00\t373\r\n'
626,9.8315291,,,b'21.00\t372\r\n'
627,9.8480095,,,b'21.00\t372\r\n'
628,9.8637649,,,b'20.00\t371\r\n'
629,9.8789363,,,b'20.00\t371\r\n'
630,9.8943878,,,b'20.67\t371\r\n'
631,9.9100215,,,b'22.33\t370\r\n'
632,9.9256428,,,b'22.33\t370\r\n'
633,9.9414939,,,b'21.67\t370\r\n'
634,9.9570236,,,b'21.00\t369\r\n'
635,9.9724952,,,b'21.00\t369\r\n'
636,9.9887102,,,b'21.00\t369\r\n'
637,10.0041048,,,b'21.00\t368\r\n'
638,10.0199476,,,b'21.00\t368\r\n'
639,10.0364628,,,b'21.00\t367\r\n'
640,10.0523204,,,b'21.67\t367\r\n'
641,10.0675354,,,b'21.67\t366\r\n'
642,10.083453,,,b'22.33\t366\r\n'
643,10.0987778,,,b'21.67\t365\r\n'
644,10.1147297,,,b'21.67\t365\r\n'
645,10.1303838,,,b'21.00\t365\r\n'
646,10.1462551,,,b'21.00\t364\r\n'
647,10.1618986,,,b'21.00\t364\r\n'
648,10.1773133,,,b'21.00\t364\r\n'
649,10.1933398,,,b'21.00\t363\r\n'
650,10.2096507,,,b'21.00\t363\r\n'
651,10.2246225,,,b'21.00\t362\r\n'
652,10.240497,,,b'21.00\t362\r\n'
653,10.2568239,,,b'21.00\t362\r\n'
654,10.2724898,,,b'21.00\t361\r\n'
655,10.2882535,,,b'21.00\t361\r\n'
656,10.3046306,,,b'20.00\t360\r\n'
657,10.3199555,,,b'20.00\t360\r\n'
658,10.3348864,,,b'20.00\t359\r\n'
659,10.3503932,,,b'20.00\t359\r\n'
660,10.3663699,,,b'20.00\t358\r\n'
661,10.3818689,,,b'20.00\t358\r\n'
662,10.3974285,,,b'21.00\t358\r\n'
663,10.4135703,,,b'20.00\t358\r\n'
664,10.4295088,,,b'20.00\t357\r\n'
665,10.445883,,,b'19.00\t357\r\n'
666,10.4612417,,,b'20.00\t357\r\n'
667,10.476692,,,b'20.00\t357\r\n'
668,10.492256,,,b'21.00\t357\r\n'
669,10.5082079,,,b'21.00\t357\r\n'
670,10.5239092,,,b'21.00\t357\r\n'
671,10.5399348,,,b'21.00\t357\r\n'
672,10.5553687,,,b'21.00\t357\r\n'
673,10.5714033,,,b'21.00\t357\r\n'
674,10.5874485,,,b'21.00\t357\r\n'
675,10.602721,,,b'21.00\t357\r\n'
676,10.6179812,,,b'21.00\t357\r\n'
677,10.6344665,,,b'20.00\t357\r\n'
678,10.6500015,,,b'20.00\t356\r\n'
679,10.665761,,,b'19.00\t357\r\n'
680,10.6813803,,,b'20.00\t357\r\n'
681,10.69703,,,b'19.00\t357\r\n'
682,10.7130145,,,b'19.00\t357\r\n'
683,10.7288558,,,b'17.33\t357\r\n'
684,10.7453057,,,b'17.33\t357\r\n'
685,10.760912,,,b'17.33\t357\r\n'
686,10.7762564,,,b'17.33\t357\r\n'
687,10.7922974,,,b'16.67\t357\r\n'
688,10.8074091,,,b'16.00\t357\r\n'
689,10.822415,,,b'16.00\t357\r\n'
690,10.8376429,,,b'16.00\t357\r\n'
691,10.854093,,,b'16.00\t357\r\n'
692,10.8698377,,,b'16.00\t357\r\n'
693,10.8862759,,,b'15.00\t357\r\n'
694,10.9013852,,,b'14.00\t357\r\n'
695,10.9169779,,,b'13.00\t357\r\n'
696,10.9328634,,,b'13.00\t357\r\n'
697,10.9479437,,,b'13.00\t357\r\n'
698,10.9635168,,,b'12.00\t357\r\n'
699,10.9789204,,,b'11.00\t357\r\n'
700,10.9945033,,,b'11.00\t357\r\n'
701,11.010026,,,b'11.00\t357\r\n'
702,11.0251436,,,b'11.00\t357\r\n'
703,11.041084099999999,,,b'10.00\t357\r\n'
704,11.0570965,,,b'9.33\t357\r\n'
705,11.073144899999999,,,b'8.67\t357\r\n'
706,11.0891786,,,b'8.00\t356\r\n'
707,11.1050338,,,b'8.00\t357\r\n'
708,11.1203887,,,b'8.00\t357\r\n'
709,11.1360778,,,b'8.00\t357\r\n'
710,11.1524847,,,b'8.00\t357\r\n'
711,11.1683423,,,b'8.00\t357\r\n'
712,11.18409,,,b'7.00\t357\r\n'
713,11.200593,,,b'6.00\t357\r\n'
714,11.2148672,,,b'5.00\t357\r\n'
715,11.2302129,,,b'6.00\t357\r\n'
716,11.2454595,,,b'6.00\t357\r\n'
717,11.2610759,,,b'6.00\t356\r\n'
718,11.2766773,,,b'5.00\t356\r\n'
719,11.2919158,,,b'5.00\t357\r\n'
720,11.3082878,,,b'5.00\t357\r\n'
721,11.3243057,,,b'5.00\t357\r\n'
722,11.340551,,,b'5.00\t357\r\n'
723,11.3560325,,,b'5.00\t357\r\n'
724,11.3716573,,,b'5.00\t358\r\n'
725,11.3879689,,,b'5.00\t359\r\n'
726,11.403835,,,b'5.00\t359\r\n'
727,11.4194187,,,b'5.00\t359\r\n'
728,11.4350824,,,b'5.00\t360\r\n'
729,11.4506428,,,b'5.00\t360\r\n'
730,11.4670927,,,b'5.00\t361\r\n'
731,11.4831287,,,b'5.00\t362\r\n'
732,11.4984828,,,b'5.00\t363\r\n'
733,11.513602,,,b'5.00\t363\r\n'
734,11.5293171,,,b'5.00\t365\r\n'
735,11.5446994,,,b'5.00\t366\r\n'
736,11.5602321,,,b'5.00\t366\r\n'
737,11.5761436,,,b'5.00\t367\r\n'
738,11.5919336,,,b'5.00\t368\r\n'
739,11.606899,,,b'5.00\t369\r\n'
740,11.6224702,,,b'5.00\t370\r\n'
741,11.6388336,,,b'5.00\t371\r\n'
742,11.6539874,,,b'5.00\t372\r\n'
743,11.669258,,,b'5.00\t373\r\n'
744,11.685375,,,b'5.00\t375\r\n'
745,11.7014289,,,b'5.00\t375\r\n'
746,11.7166199,,,b'5.00\t376\r\n'
747,11.732626699999999,,,b'5.00\t377\r\n'
748,11.7484247,,,b'5.00\t378\r\n'
749,11.7641267,,,b'5.00\t379\r\n'
750,11.7794742,,,b'5.00\t380\r\n'
751,11.7954191,,,b'5.00\t381\r\n'
752,11.8105265,,,b'5.00\t382\r\n'
753,11.826537,,,b'5.00\t383\r\n'
754,11.8424818,,,b'5.00\t383\r\n'
755,11.8585413,,,b'5.00\t385\r\n'
756,11.8735077,,,b'5.00\t386\r\n'
757,11.8895308,,,b'4.00\t386\r\n'
758,11.9054915,,,b'4.00\t387\r\n'
759,11.9215546,,,b'4.00\t388\r\n'
760,11.9367661,,,b'5.00\t389\r\n'
761,11.9527342,,,b'5.00\t389\r\n'
762,11.967703,,,b'5.00\t390\r\n'
763,11.9828707,,,b'5.00\t391\r\n'
764,11.999365,,,b'5.00\t392\r\n'
765,12.0148716,,,b'5.00\t392\r\n'
766,12.0296619,,,b'5.00\t393\r\n'
767,12.0453806,,,b'5.00\t394\r\n'
768,12.0608114,,,b'5.00\t394\r\n'
769,12.0761482,,,b'5.00\t395\r\n'
770,12.092056,,,b'5.00\t395\r\n'
771,12.1079269,,,b'5.00\t396\r\n'
772,12.1227744,,,b'5.00\t397\r\n'
773,12.1387869,,,b'5.00\t398\r\n'
774,12.1545218,,,b'5.00\t398\r\n'
775,12.1705105,,,b'5.00\t399\r\n'
776,12.1863435,,,b'5.00\t400\r\n'
777,12.2020412,,,b'5.00\t400\r\n'
778,12.2181144,,,b'5.00\t401\r\n'
779,12.2332416,,,b'5.00\t401\r\n'
780,12.2491805,,,b'5.00\t402\r\n'
781,12.2643353,,,b'5.00\t403\r\n'
782,12.2798888,,,b'5.00\t403\r\n'
783,12.2958638,,,b'5.00\t404\r\n'
784,12.3259149,,,b'4.00\t404\r\n'
785,12.3418295,,,b'4.00\t404\r\n'
786,12.357836,,,b'3.00\t404\r\n'
787,12.3738768,,,b'3.00\t404\r\n'
788,12.3898947,,,b'2.00\t404\r\n'
789,12.404871,,,b'2.00\t404\r\n'
790,12.4198265,,,b'2.00\t404\r\n'
791,12.4358968,,,b'2.00\t404\r\n'
792,12.4518233,,,b'2.00\t403\r\n'
793,12.4678828,,,b'2.00\t404\r\n'
794,12.4838641,,,b'2.00\t403\r\n'
795,12.4998903,,,b'2.00\t404\r\n'
796,12.515903699999999,,,b'2.00\t404\r\n'
797,12.5318794,,,b'2.00\t404\r\n'
798,12.5617987,,,b'2.00\t404\r\n'
799,12.5778348,,,b'2.00\t404\r\n'
800,12.5937805,,,b'2.00\t404\r\n'
801,12.6098754,,,b'2.00\t404\r\n'
802,12.625875,,,b'2.00\t404\r\n'
803,12.6419174,,,b'2.00\t404\r\n'
804,12.6572471,,,b'2.00\t403\r\n'
805,12.6732371,,,b'2.00\t403\r\n'
806,12.6889661,,,b'2.00\t404\r\n'
807,12.7046133,,,b'2.00\t404\r\n'
808,12.7203398,,,b'2.00\t404\r\n'
809,12.7362358,,,b'2.00\t403\r\n'
810,12.751654,,,b'2.00\t404\r\n'
811,12.7668499,,,b'2.00\t404\r\n'
812,12.783117,,,b'2.00\t404\r\n'
813,12.7989339,,,b'2.00\t404\r\n'
814,12.8142963,,,b'2.00\t403\r\n'
815,12.8302864,,,b'2.00\t404\r\n'
816,12.845960999999999,,,b'2.00\t403\r\n'
817,12.8619892,,,b'2.00\t404\r\n'
818,12.877442,,,b'2.00\t403\r\n'
819,12.8932798,,,b'2.00\t403\r\n'
820,12.9088632,,,b'2.00\t404\r\n'
821,12.9246241,,,b'2.00\t403\r\n'
822,12.9398792,,,b'2.00\t404\r\n'
823,12.9558059,,,b'2.00\t403\r\n'
824,12.9711091,,,b'2.00\t404\r\n'
825,12.987425,,,b'2.00\t404\r\n'
826,13.0033052,,,b'2.00\t404\r\n'
827,13.01922,,,b'1.33\t404\r\n'
828,13.0344352,,,b'1.33\t404\r\n'
829,13.0503217,,,b'1.33\t404\r\n'
830,13.0659172,,,b'2.00\t404\r\n'
831,13.0811114,,,b'2.00\t403\r\n'
832,13.0968864,,,b'2.00\t404\r\n'
833,13.1129125,,,b'2.00\t404\r\n'
834,13.128109,,,b'2.00\t404\r\n'
835,13.1436528,,,b'2.00\t403\r\n'
836,13.1594359,,,b'2.00\t404\r\n'
837,13.1753379,,,b'2.00\t403\r\n'
838,13.1905501,,,b'2.00\t404\r\n'
839,13.206637,,,b'2.00\t403\r\n'
840,13.2217768,,,b'2.00\t404\r\n'
841,13.2372388,,,b'2.00\t404\r\n'
842,13.2529744,,,b'2.00\t403\r\n'
843,13.2690608,,,b'2.00\t404\r\n'
844,13.2847451,,,b'2.00\t403\r\n'
845,13.3005848,,,b'2.00\t404\r\n'
846,13.3162961,,,b'2.00\t404\r\n'
847,13.331446,,,b'2.00\t404\r\n'
848,13.3467429,,,b'2.00\t404\r\n'
849,13.3622466,,,b'2.00\t404\r\n'
850,13.3784603,,,b'2.00\t404\r\n'
851,13.393594,,,b'2.00\t404\r\n'
852,13.4090777,,,b'2.00\t404\r\n'
853,13.4243745,,,b'2.00\t404\r\n'
854,13.4398135,,,b'2.00\t404\r\n'
855,13.4551119,,,b'2.00\t404\r\n'
856,13.4705602,,,b'2.00\t404\r\n'
857,13.485926,,,b'2.00\t404\r\n'
858,13.501426,,,b'2.00\t403\r\n'
859,13.5164933,,,b'2.00\t404\r\n'
860,13.5317531,,,b'2.00\t404\r\n'
861,13.5480079,,,b'3.00\t404\r\n'
862,13.5637299,,,b'4.00\t404\r\n'
863,13.5788639,,,b'5.00\t404\r\n'
864,13.5948548,,,b'4.00\t404\r\n'
865,13.6108128,,,b'3.00\t403\r\n'
866,13.6268151,,,b'3.00\t404\r\n'
867,13.6428882,,,b'4.00\t403\r\n'
868,13.6588624,,,b'4.00\t403\r\n'
869,13.6748514,,,b'4.00\t404\r\n'
870,13.6898519,,,b'4.00\t403\r\n'
871,13.7058652,,,b'5.00\t404\r\n'
872,13.7208249,,,b'5.00\t404\r\n'
873,13.7358493,,,b'6.00\t404\r\n'
874,13.7508419,,,b'6.00\t403\r\n'
875,13.7668368,,,b'7.00\t404\r\n'
876,13.7828724,,,b'7.00\t403\r\n'
877,13.7988368,,,b'8.00\t404\r\n'
878,13.8138895,,,b'8.00\t403\r\n'
879,13.8288745,,,b'8.67\t403\r\n'
880,13.8448426,,,b'9.33\t403\r\n'
881,13.8608899,,,b'10.00\t404\r\n'
882,13.8758544,,,b'10.00\t404\r\n'
883,13.8908492,,,b'11.00\t404\r\n'
884,13.9059688,,,b'12.00\t403\r\n'
885,13.9218476,,,b'13.00\t403\r\n'
886,13.9370367,,,b'14.00\t404\r\n'
887,13.9527904,,,b'15.00\t404\r\n'
888,13.9677909,,,b'16.00\t403\r\n'
889,13.983374,,,b'16.67\t404\r\n'
890,13.9989511,,,b'17.33\t404\r\n'
891,14.0144915,,,b'17.33\t403\r\n'
892,14.0303664,,,b'17.33\t404\r\n'
893,14.0463021,,,b'17.33\t404\r\n'
894,14.061180799999999,,,b'18.00\t403\r\n'
895,14.076813999999999,,,b'18.00\t404\r\n'
896,14.0927647,,,b'18.00\t404\r\n'
897,14.108721800000001,,,b'18.00\t404\r\n'
898,14.1244352,,,b'18.00\t404\r\n'
899,14.139860899999999,,,b'18.00\t404\r\n'
900,14.1554304,,,b'19.00\t403\r\n'
901,14.171327600000001,,,b'19.00\t403\r\n'
902,14.187288500000001,,,b'19.00\t403\r\n'
903,14.203035499999999,,,b'18.00\t402\r\n'
904,14.2183715,,,b'18.00\t401\r\n'
905,14.234294899999998,,,b'18.00\t401\r\n'
906,14.249600399999999,,,b'19.00\t400\r\n'
907,14.2651714,,,b'20.00\t400\r\n'
908,14.2809822,,,b'21.00\t399\r\n'
909,14.2963661,,,b'20.00\t399\r\n'
910,14.3124146,,,b'20.00\t398\r\n'
911,14.328781500000002,,,b'20.00\t398\r\n'
912,14.3436135,,,b'20.00\t397\r\n'
913,14.3599483,,,b'20.00\t397\r\n'
914,14.375718200000001,,,b'20.00\t396\r\n'
915,14.391351499999999,,,b'21.00\t395\r\n'
916,14.4065361,,,b'20.00\t394\r\n'
917,14.422830600000001,,,b'20.00\t394\r\n'
918,14.438673999999999,,,b'20.00\t393\r\n'
919,14.454213,,,b'21.00\t393\r\n'
920,14.4700189,,,b'21.00\t393\r\n'
921,14.485942999999999,,,b'21.00\t392\r\n'
922,14.5015085,,,b'21.00\t391\r\n'
923,14.516418900000001,,,b'21.00\t391\r\n'
924,14.5321194,,,b'21.00\t391\r\n'
925,14.548439299999998,,,b'20.00\t390\r\n'
926,14.5640645,,,b'19.00\t390\r\n'
927,14.580094200000001,,,b'19.00\t389\r\n'
928,14.596067300000001,,,b'20.00\t390\r\n'
929,14.6119338,,,b'21.00\t389\r\n'
930,14.627219499999999,,,b'21.00\t388\r\n'
931,14.642793399999999,,,b'21.00\t387\r\n'
932,14.658347200000001,,,b'21.00\t387\r\n'
933,14.674658399999998,,,b'21.00\t386\r\n'
934,14.690355499999999,,,b'20.00\t386\r\n'
935,14.7057006,,,b'20.00\t386\r\n'
936,14.721143099999999,,,b'20.00\t385\r\n'
937,14.736899399999999,,,b'21.00\t384\r\n'
938,14.7527556,,,b'21.00\t384\r\n'
939,14.7686664,,,b'21.00\t383\r\n'
940,14.784526499999998,,,b'21.67\t383\r\n'
941,14.799586999999999,,,b'21.67\t383\r\n'
942,14.814772600000001,,,b'21.67\t383\r\n'
943,14.8302163,,,b'21.00\t382\r\n'
944,14.846066400000002,,,b'21.00\t381\r\n'
945,14.8619734,,,b'21.00\t381\r\n'
946,14.8772324,,,b'21.00\t381\r\n'
947,14.892459599999999,,,b'21.67\t380\r\n'
948,14.907827000000001,,,b'21.67\t380\r\n'
949,14.923138999999999,,,b'21.67\t379\r\n'
950,14.938575700000001,,,b'21.00\t378\r\n'
951,14.9538652,,,b'21.00\t378\r\n'
952,14.969674099999999,,,b'21.00\t378\r\n'
953,14.985069500000002,,,b'21.00\t378\r\n'
954,15.00067,,,b'21.00\t377\r\n'
955,15.016428600000001,,,b'21.00\t377\r\n'
956,15.0317747,,,b'21.00\t377\r\n'
957,15.0475292,,,b'21.00\t377\r\n'
958,15.062688699999999,,,b'21.00\t376\r\n'
959,15.078721999999999,,,b'21.00\t376\r\n'
960,15.0938966,,,b'21.00\t375\r\n'
961,15.1095851,,,b'21.00\t375\r\n'
962,15.126083099999999,,,b'21.00\t374\r\n'
963,15.142116099999999,,,b'21.00\t373\r\n'
964,15.1579065,,,b'21.00\t373\r\n'
965,15.172983200000001,,,b'21.00\t373\r\n'
966,15.1886528,,,b'21.00\t372\r\n'
967,15.203793000000001,,,b'21.00\t372\r\n'
968,15.220028500000002,,,b'21.00\t372\r\n'
969,15.2356826,,,b'21.00\t372\r\n'
970,15.251441400000001,,,b'21.00\t371\r\n'
971,15.266752499999999,,,b'21.00\t371\r\n'
972,15.282733499999999,,,b'21.00\t371\r\n'
973,15.297995499999999,,,b'21.00\t370\r\n'
974,15.3131648,,,b'21.00\t370\r\n'
975,15.3288215,,,b'21.67\t370\r\n'
976,15.344193,,,b'21.67\t369\r\n'
977,15.360040900000001,,,b'21.67\t369\r\n'
978,15.375568000000001,,,b'21.00\t368\r\n'
979,15.391291800000001,,,b'21.00\t368\r\n'
980,15.407423699999999,,,b'21.00\t367\r\n'
981,15.4225338,,,b'21.00\t368\r\n'
982,15.4381749,,,b'21.00\t367\r\n'
983,15.4537659,,,b'21.00\t367\r\n'
984,15.4697052,,,b'21.00\t366\r\n'
985,15.4855059,,,b'21.00\t366\r\n'
986,15.501152699999999,,,b'21.00\t365\r\n'
987,15.516962800000002,,,b'21.00\t365\r\n'
988,15.532720900000001,,,b'21.00\t365\r\n'
989,15.549080799999999,,,b'21.00\t364\r\n'
990,15.564058,,,b'21.00\t364\r\n'
991,15.580008,,,b'21.00\t364\r\n'
992,15.595546800000001,,,b'21.00\t364\r\n'
993,15.610893099999998,,,b'21.00\t363\r\n'
994,15.6267493,,,b'21.00\t363\r\n'
995,15.6420901,,,b'21.00\t363\r\n'
996,15.657730699999998,,,b'21.00\t362\r\n'
997,15.672989300000001,,,b'21.00\t361\r\n'
998,15.6884665,,,b'21.00\t361\r\n'
999,15.7045761,,,b'21.00\t361\r\n'
1000,15.720115499999999,,,b'21.00\t361\r\n'
1001,15.7353472,,,b'21.00\t361\r\n'
1002,15.7500738,,,b'21.00\t360\r\n'
1003,15.7649014,,,b'21.00\t359\r\n'
1004,15.7804839,,,b'21.00\t359\r\n'
1005,15.7956711,,,b'21.00\t359\r\n'
1006,15.8114694,,,b'20.00\t358\r\n'
1007,15.827298599999999,,,b'20.00\t358\r\n'
1008,15.842672799999999,,,b'20.00\t358\r\n'
1009,15.858881799999999,,,b'20.00\t358\r\n'
1010,15.874698299999999,,,b'20.00\t357\r\n'
1011,15.8906661,,,b'20.00\t357\r\n'
1012,15.905435699999998,,,b'21.00\t357\r\n'
1013,15.920599200000002,,,b'21.00\t357\r\n'
1014,15.935955199999999,,,b'21.00\t357\r\n'
1015,15.9517941,,,b'21.00\t357\r\n'
1016,15.9672132,,,b'21.00\t357\r\n'
1017,15.983129300000002,,,b'21.00\t357\r\n'
1018,15.998247800000001,,,b'21.00\t357\r\n'
1019,16.0139524,,,b'21.00\t357\r\n'
1020,16.0295707,,,b'21.00\t357\r\n'
1021,16.0457047,,,b'21.00\t357\r\n'
1022,16.0616027,,,b'20.00\t357\r\n'
1023,16.077013,,,b'19.00\t357\r\n'
1024,16.0924923,,,b'19.00\t357\r\n'
1025,16.1079646,,,b'19.00\t357\r\n'
1026,16.1234291,,,b'19.00\t357\r\n'
1027,16.1390597,,,b'19.00\t357\r\n'
1028,16.1549644,,,b'20.00\t357\r\n'
1029,16.170424099999998,,,b'21.00\t357\r\n'
1030,16.1861554,,,b'20.00\t357\r\n'
1031,16.2019368,,,b'20.00\t357\r\n'
1032,16.2178203,,,b'19.00\t357\r\n'
1033,16.233385,,,b'19.00\t357\r\n'
1034,16.2498325,,,b'18.00\t357\r\n'
1035,16.2659562,,,b'18.00\t357\r\n'
1036,16.2818723,,,b'18.00\t357\r\n'
1037,16.2974877,,,b'17.33\t356\r\n'
1038,16.3128307,,,b'16.67\t357\r\n'
1039,16.3278818,,,b'16.00\t357\r\n'
1040,16.3434481,,,b'16.00\t357\r\n'
1041,16.3588442,,,b'15.00\t357\r\n'
1042,16.3745851,,,b'14.00\t357\r\n'
1043,16.3896727,,,b'13.00\t357\r\n'
1044,16.40561,,,b'13.00\t357\r\n'
1045,16.4215729,,,b'12.00\t357\r\n'
1046,16.4366765,,,b'11.00\t357\r\n'
1047,16.4524171,,,b'10.00\t356\r\n'
1048,16.468447,,,b'10.00\t357\r\n'
1049,16.4841643,,,b'10.00\t357\r\n'
1050,16.4995616,,,b'10.00\t357\r\n'
1051,16.5158357,,,b'9.33\t357\r\n'
1052,16.5321518,,,b'8.67\t357\r\n'
1053,16.5481141,,,b'8.00\t357\r\n'
1054,16.5636099,,,b'8.00\t357\r\n'
1055,16.579613,,,b'7.00\t357\r\n'
1056,16.5949132,,,b'6.00\t357\r\n'
1057,16.6101035,,,b'6.00\t357\r\n'
1058,16.6258208,,,b'6.00\t357\r\n'
1059,16.641196,,,b'6.00\t356\r\n'
1060,16.6563498,,,b'5.00\t357\r\n'
1061,16.6722395,,,b'5.00\t357\r\n'
1062,16.6877249,,,b'5.00\t356\r\n'
1063,16.7039639,,,b'5.00\t357\r\n'
1064,16.7192423,,,b'5.00\t357\r\n'
1065,16.7350556,,,b'5.00\t357\r\n'
1066,16.7510583,,,b'5.00\t357\r\n'
1067,16.7667834,,,b'5.00\t358\r\n'
1068,16.7821677,,,b'5.00\t359\r\n'
1069,16.7977832,,,b'5.00\t359\r\n'
1070,16.812575,,,b'5.00\t360\r\n'
1071,16.8286086,,,b'5.00\t361\r\n'
1072,16.8442056,,,b'5.00\t362\r\n'
1073,16.859965,,,b'6.00\t362\r\n'
1074,16.8755347,,,b'6.00\t363\r\n'
1075,16.8914256,,,b'6.00\t364\r\n'
1076,16.9070578,,,b'5.00\t366\r\n'
1077,16.9234249,,,b'5.00\t366\r\n'
1078,16.9385924,,,b'5.00\t367\r\n'
1079,16.9542539,,,b'5.00\t368\r\n'
1080,16.9694017,,,b'5.00\t369\r\n'
1081,16.9846928,,,b'5.00\t369\r\n'
1082,17.0003536,,,b'5.00\t371\r\n'
1083,17.0155959,,,b'5.00\t372\r\n'
1084,17.0317787,,,b'5.00\t373\r\n'
1085,17.0475362,,,b'5.00\t374\r\n'
1086,17.0630459,,,b'5.00\t374\r\n'
1087,17.0789551,,,b'5.00\t375\r\n'
1088,17.0941052,,,b'5.00\t377\r\n'
1089,17.110087,,,b'5.00\t378\r\n'
1090,17.1256733,,,b'5.00\t378\r\n'
1091,17.1411192,,,b'5.00\t379\r\n'
1092,17.1566066,,,b'5.00\t380\r\n'
1093,17.1721285,,,b'5.00\t381\r\n'
1094,17.1880557,,,b'5.00\t382\r\n'
1095,17.2037778,,,b'5.00\t383\r\n'
1096,17.2189329,,,b'5.00\t384\r\n'
1097,17.2347082,,,b'5.00\t384\r\n'
1098,17.2511929,,,b'6.00\t385\r\n'
1099,17.2670909,,,b'6.00\t386\r\n'
1100,17.2826329,,,b'6.00\t387\r\n'
1101,17.298965,,,b'5.00\t387\r\n'
1102,17.3143574,,,b'5.00\t388\r\n'
1103,17.329500499999998,,,b'5.00\t389\r\n'
1104,17.3453403,,,b'5.00\t389\r\n'
1105,17.3611616,,,b'5.00\t390\r\n'
1106,17.376772,,,b'5.00\t391\r\n'
1107,17.3924681,,,b'5.00\t391\r\n'
1108,17.4079011,,,b'5.00\t392\r\n'
1109,17.4237951,,,b'5.00\t392\r\n'
1110,17.4391536,,,b'5.00\t393\r\n'
1111,17.4547919,,,b'5.00\t393\r\n'
1112,17.4702368,,,b'5.00\t394\r\n'
1113,17.4862282,,,b'5.00\t395\r\n'
1114,17.5016824,,,b'5.00\t395\r\n'
1115,17.5173266,,,b'5.00\t396\r\n'
1116,17.533402,,,b'5.00\t396\r\n'
1117,17.5486821,,,b'5.00\t397\r\n'
1118,17.5647343,,,b'5.00\t398\r\n'
1119,17.5806606,,,b'5.00\t399\r\n'
1120,17.5968091,,,b'5.00\t399\r\n'
1121,17.6128142,,,b'5.00\t399\r\n'
1122,17.6284411,,,b'5.00\t400\r\n'
1123,17.6445541,,,b'5.00\t400\r\n'
1124,17.6603278,,,b'5.00\t401\r\n'
1125,17.6760528,,,b'5.00\t401\r\n'
1126,17.6913934,,,b'6.00\t401\r\n'
1127,17.707393,,,b'6.00\t402\r\n'
1128,17.7227744,,,b'6.00\t403\r\n'
