,time,force_mV,displacement_mV,mV
1109,17.462868500000003,,,b'18.00\t378\r\n'
1110,17.4788126,,,b'18.00\t378\r\n'
1111,17.4943387,,,b'18.00\t377\r\n'
1112,17.5107258,,,b'18.00\t377\r\n'
1113,17.5258936,,,b'18.00\t377\r\n'
1114,17.5416353,,,b'18.30\t377\r\n'
1115,17.557473,,,b'18.30\t377\r\n'
1116,17.5732204,,,b'18.30\t377\r\n'
1117,17.5897334,,,b'18.30\t377\r\n'
1118,17.605291,,,b'18.30\t377\r\n'
1119,17.6211504,,,b'18.30\t377\r\n'
1120,17.6369635,,,b'18.60\t377\r\n'
1121,17.6527594,,,b'18.60\t377\r\n'
1122,17.6682914,,,b'18.60\t377\r\n'
1123,17.6838792,,,b'18.60\t377\r\n'
1124,17.6991704,,,b'18.30\t376\r\n'
1125,17.7149899,,,b'18.30\t376\r\n'
1126,17.7305728,,,b'18.30\t376\r\n'
1127,17.7458831,,,b'18.60\t376\r\n'
1128,17.7616886,,,b'18.60\t376\r\n'
1129,17.7780323,,,b'18.60\t376\r\n'
1130,17.7932919,,,b'18.30\t376\r\n'
1131,17.8083941,,,b'18.30\t376\r\n'
1132,17.8238776,,,b'18.60\t375\r\n'
1133,17.8393513,,,b'18.60\t375\r\n'
1134,17.8553082,,,b'18.60\t375\r\n'
1135,17.871348100000002,,,b'18.60\t375\r\n'
1136,17.8876713,,,b'18.90\t375\r\n'
1137,17.9039341,,,b'18.60\t374\r\n'
1138,17.919196200000002,,,b'18.60\t375\r\n'
1139,17.9347251,,,b'18.60\t374\r\n'
1140,17.951247600000002,,,b'18.60\t374\r\n'
1141,17.9670829,,,b'18.60\t373\r\n'
1142,17.982691,,,b'18.30\t374\r\n'
1143,17.9980005,,,b'18.30\t373\r\n'
1144,18.0130752,,,b'18.30\t373\r\n'
1145,18.0288416,,,b'18.30\t373\r\n'
1146,18.0444999,,,b'18.30\t373\r\n'
1147,18.0600327,,,b'18.30\t373\r\n'
1148,18.076126300000002,,,b'18.30\t372\r\n'
1149,18.0910531,,,b'18.30\t373\r\n'
1150,18.106894,,,b'18.30\t372\r\n'
1151,18.1222985,,,b'18.30\t372\r\n'
1152,18.1377843,,,b'18.30\t372\r\n'
1153,18.153184500000002,,,b'18.30\t371\r\n'
1154,18.1688914,,,b'18.30\t372\r\n'
1155,18.1843325,,,b'18.60\t372\r\n'
1156,18.2002829,,,b'18.60\t372\r\n'
1157,18.2160003,,,b'18.60\t371\r\n'
1158,18.2310234,,,b'18.60\t371\r\n'
1159,18.246741800000002,,,b'18.60\t371\r\n'
1160,18.2622737,,,b'18.60\t371\r\n'
1161,18.2778405,,,b'18.60\t371\r\n'
1162,18.293036100000002,,,b'18.60\t371\r\n'
1163,18.3082385,,,b'18.60\t371\r\n'
1164,18.323562000000003,,,b'18.90\t370\r\n'
1165,18.339317700000002,,,b'18.90\t371\r\n'
1166,18.3554322,,,b'18.60\t370\r\n'
1167,18.3709923,,,b'18.90\t370\r\n'
1168,18.3869268,,,b'18.90\t370\r\n'
1169,18.4022574,,,b'18.90\t370\r\n'
1170,18.4178183,,,b'18.90\t370\r\n'
1171,18.433009600000002,,,b'18.90\t370\r\n'
1172,18.4487315,,,b'18.90\t370\r\n'
1173,18.464551,,,b'18.90\t370\r\n'
1174,18.4800913,,,b'18.60\t370\r\n'
1175,18.4958858,,,b'18.60\t369\r\n'
1176,18.5111743,,,b'18.60\t369\r\n'
1177,18.526718600000002,,,b'18.30\t369\r\n'
1178,18.542174,,,b'18.30\t369\r\n'
1179,18.573852900000002,,,b'18.30\t369\r\n'
1180,18.590154000000002,,,b'18.60\t369\r\n'
1181,18.606186,,,b'18.90\t369\r\n'
1182,18.621732700000003,,,b'19.20\t369\r\n'
1183,18.6371246,,,b'19.50\t369\r\n'
1184,18.6520271,,,b'19.50\t369\r\n'
1185,18.6677575,,,b'19.50\t369\r\n'
1186,18.6831988,,,b'19.50\t368\r\n'
1187,18.6993589,,,b'19.50\t368\r\n'
1188,18.7146998,,,b'19.50\t368\r\n'
1189,18.7311248,,,b'19.50\t368\r\n'
1190,18.7469185,,,b'19.50\t368\r\n'
1191,18.7627296,,,b'19.20\t368\r\n'
1192,18.7776815,,,b'18.90\t368\r\n'
1193,18.792883800000002,,,b'18.60\t367\r\n'
1194,18.8088801,,,b'18.60\t367\r\n'
1195,18.8241052,,,b'18.30\t367\r\n'
1196,18.8398134,,,b'18.30\t367\r\n'
1197,18.8563413,,,b'18.30\t367\r\n'
1198,18.8718758,,,b'18.30\t367\r\n'
1199,18.8881063,,,b'18.60\t366\r\n'
1200,18.9035753,,,b'18.30\t366\r\n'
1201,18.919069,,,b'18.30\t366\r\n'
1202,18.9347344,,,b'18.30\t366\r\n'
1203,18.9507647,,,b'18.30\t366\r\n'
1204,18.966622100000002,,,b'18.30\t366\r\n'
1205,18.982282,,,b'18.30\t366\r\n'
1206,18.9978626,,,b'18.30\t365\r\n'
1207,19.0141119,,,b'18.30\t366\r\n'
1208,19.0290833,,,b'18.60\t365\r\n'
1209,19.0448679,,,b'18.30\t365\r\n'
1210,19.060227700000002,,,b'18.30\t365\r\n'
1211,19.076367100000002,,,b'18.30\t365\r\n'
1212,19.0924011,,,b'18.60\t364\r\n'
1213,19.1080484,,,b'18.60\t365\r\n'
1214,19.123245400000002,,,b'18.60\t365\r\n'
1215,19.138634,,,b'18.60\t364\r\n'
1216,19.154051600000003,,,b'18.90\t364\r\n'
1217,19.1698188,,,b'18.90\t364\r\n'
1218,19.1860567,,,b'18.60\t364\r\n'
1219,19.2018938,,,b'18.60\t364\r\n'
1220,19.2170281,,,b'18.60\t364\r\n'
1221,19.2331927,,,b'18.60\t363\r\n'
1222,19.2484408,,,b'18.30\t364\r\n'
1223,19.2634252,,,b'18.30\t363\r\n'
1224,19.2789746,,,b'18.30\t364\r\n'
1225,19.2945775,,,b'18.30\t363\r\n'
1226,19.3102038,,,b'18.30\t363\r\n'
1227,19.3264043,,,b'18.30\t363\r\n'
1228,19.3419669,,,b'18.60\t363\r\n'
1229,19.3578984,,,b'18.90\t363\r\n'
1230,19.373124400000002,,,b'18.90\t363\r\n'
1231,19.388699600000002,,,b'18.90\t363\r\n'
1232,19.4042898,,,b'18.90\t363\r\n'
1233,19.4201818,,,b'18.90\t362\r\n'
1234,19.4357301,,,b'18.70\t363\r\n'
1235,19.4521138,,,b'18.70\t363\r\n'
1236,19.46845,,,b'18.40\t362\r\n'
1237,19.4836982,,,b'18.40\t363\r\n'
1238,19.4992655,,,b'18.10\t362\r\n'
1239,19.5152198,,,b'17.80\t362\r\n'
1240,19.530658000000003,,,b'17.80\t362\r\n'
1241,19.5462011,,,b'17.80\t362\r\n'
1242,19.5619561,,,b'17.80\t362\r\n'
1243,19.577950400000002,,,b'17.80\t362\r\n'
1244,19.5936124,,,b'18.00\t361\r\n'
1245,19.6090843,,,b'18.00\t362\r\n'
1246,19.624260800000002,,,b'18.00\t362\r\n'
1247,19.6406049,,,b'18.00\t361\r\n'
1248,19.6568687,,,b'18.00\t361\r\n'
1249,19.6721752,,,b'18.00\t361\r\n'
1250,19.688167200000002,,,b'18.00\t361\r\n'
1251,19.7039875,,,b'18.00\t360\r\n'
1252,19.7204844,,,b'18.00\t361\r\n'
1253,19.7357523,,,b'18.00\t360\r\n'
1254,19.7506856,,,b'18.00\t360\r\n'
1255,19.765585,,,b'18.00\t360\r\n'
1256,19.7812208,,,b'18.00\t360\r\n'
1257,19.796345300000002,,,b'18.00\t360\r\n'
1258,19.8125551,,,b'18.00\t360\r\n'
1259,19.8283931,,,b'18.00\t359\r\n'
1260,19.8441666,,,b'18.00\t359\r\n'
1261,19.8597966,,,b'18.00\t359\r\n'
1262,19.875677500000002,,,b'18.00\t359\r\n'
1263,19.891354200000002,,,b'18.00\t359\r\n'
1264,19.9064959,,,b'18.00\t359\r\n'
1265,19.921915000000002,,,b'18.00\t359\r\n'
1266,19.9374808,,,b'18.00\t359\r\n'
1267,19.9533136,,,b'18.00\t358\r\n'
1268,19.9694243,,,b'18.00\t358\r\n'
1269,19.9846787,,,b'18.00\t358\r\n'
1270,20.000097500000003,,,b'18.00\t358\r\n'
